"name","brand","ean","price","grammage","category","sale","image"
"Bonne Maman Konfitüre Heidelbeere 335g","Bonne Maman","3608580069188","3.89","335g (1 kg = 11,61 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8613882/33559601_digital-image.png"
"Davert Bioland Dinkelflakes 250g","Davert","4019339291207","2.99","250g (1 kg = 11,96 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7748846/38811022_digital-image.png"
"Schwartau Extra Heidelbeere 340g","Schwartau","4011800840815","2.99","340g (1 kg = 8,79 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8651891/36713217_digital-image.png"
"Dr. Oetker High Protein Müsli Schoko & Nuss 400g","Dr. Oetker","4000521031152","4.99","400g (1 kg = 12,48 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7781807/38370700_digital-image.png"
"Bahlsen Zitronenkuchen mit Mohn 350g","Bahlsen","4017100442018","1.49","350g (1 kg = 4,26 €)","Brot, Cerealien & Aufstriche","True","https://img.rewe-static.de/8881495/41676569_digital-image.png"
"Bauckhof Bio Haferkleie 300g","Bauckhof","4015637007274","2.69","300g (1 kg = 8,97 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7895741/33124485_digital-image.png"
"Dreyer Akazienhonig 500g","Dreyer","4009265001407","7.49","500g (1 kg = 14,98 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5728673/7478890_digital-image.png"
"Hig Frühstückskuchen 350g","Hig","8710445021417","1.59","350g (1 kg = 4,54 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5900018/873600_digital-image.png"
"Langnese Flotte Biene Wald- mit Blütenhonig 250g","Langnese","4023300910400","3.99","250g (1 kg = 15,96 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5081947/7477560_digital-image.png"
"Wholey Bio-Zimtschnecken Cinna Rollies vegan 275g","Wholey","4260582961502","3.99","275g (1 kg = 14,51 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7673316/39495694_digital-image.png"
"Zuegg Fruchtaufstrich Feige 330g","Zuegg","80298403","2.89","330g (1 kg = 8,76 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0263232/835340_digital-image.png"
"Hot Dog Klassik","None","2769860000008","1.39","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8217639/28775746_digital-image.png"
"Rigoni di Asiago Bio Fiordifrutta Himbeere 250g","Rigoni di Asiago","8001505007022","4.29","250g (1 kg = 17,16 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0553587/26058204_digital-image.png"
"Grossmann Mango-Chili-Dip 200g","Grossmann","4006495160751","1.99","200g (1 kg = 9,95 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8468724/31400003_digital-image.png"
"KoRo Bio Geile Schnitte Schokolade Riegel 30g","KoRo","4260654783476","1.49","30g (1 kg = 49,67 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8553124/34411275_digital-image.png"
"Schwartau Extra Wildbeeren Gelee 340g","Schwartau","4011800841911","2.89","340g (1 kg = 8,50 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/9282661/6146810_digital-image.png"
"biozentrale Bio Reiswaffeln Natur 100g","biozentrale","4005009101761","1.49","100g (1 kg = 14,90 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1278220/26454904_digital-image.png"
"Hafervoll Bio Organic-Flapjack Banana & Brazil Nut 60g","Hafervoll","4064888000671","1.79","60g (1 kg = 29,83 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7715400/39363635_digital-image.png"
"Harry Haferbrötchen","Harry","20844431","0.39","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7920791/32734407_digital-image.png"
"Nabio Bio Salted Caramel Erdnuss Aufstrich 175g","Nabio","4013182020892","2.99","175g (1 kg = 17,09 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7734555/40800690_digital-image.png"
"Harry Roggenzwilling geschnitten","Harry","2200960000005","2.19","1 Stück ca. 800 g (1 kg = 2,74 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0881428/27231604_digital-image.png"
"Rettergut Bio-Aufstrich Rote Beete & Meerrettich 135g","Rettergut","4260655550190","2.59","135g (1 kg = 19,19 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8413168/31505087_digital-image.png"
"Ergüllü Sweet Chili Creme 125g","Ergüllü","4042874011122","2.69","125g (1 kg = 21,52 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0725081/22443527_digital-image.png"
"Campo Verde Bio Demeter Erdnussmus cremig 250g","Campo Verde","4045178007808","4.29","250g (1 kg = 17,16 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/3480800/35935292_digital-image.png"
"D'arbo Fruchtreich Rosenmarille 200g","D'arbo","9001432029424","2.99","200g (1 kg = 14,95 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7560672/2905690_digital-image.png"
"Harry Goldkruste 750g","Harry","4071800018591","2.19","750g (1 kg = 2,92 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5658098/2068560_digital-image.png"
"Harry Kastenweizenbrot 750g","Harry","2132780000005","2.19","750g (1 kg = 2,92 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2960346/6783340_digital-image.png"
"Panini Rustico 1 Stück","None","4071800044132","0.29","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0016532/6832630_digital-image.png"
"Zentis Aachener Pflümli 350g","Zentis","4002575604603","2.19","350g (1 kg = 6,26 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8365552/31342091_digital-image.png"
"Biozentrale Bio Brotaufstrich Delikatess 125g","biozentrale","4005009105813","2.99","125g (1 kg = 23,92 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2162867/23477557_digital-image.png"
"Corny Haferkraft & Skyr Vanille 3x40g","CORNY","4011800399719","2.49","3x40g (1 kg = 20,75 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8883886/41166471_digital-image.png"
"Glück Fruchtaufstrich passiert aus Schwarzkirschen 230g","Glück","4054600880216","3.29","230g (1 kg = 14,30 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7193155/30247349_digital-image.png"
"Harry Bauernbrot Kreuzschnitt 500g","Harry","2711440000007","1.29","500g (1 kg = 2,58 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2351744/23915782_digital-image.png"
"Schwartau Samt Schwarze Früchte Fruchtaufstrich ohne Stücke & ohne Kerne 270g","Schwartau","4011800176914","2.89","270g (1 kg = 10,70 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8085768/29411958_digital-image.png"
"Brandt Markenzwieback laktosefrei 225g","Brandt","4013752019141","1.99","225g (1 kg = 8,84 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1273042/21999349_digital-image.png"
"Entrup Sticks Spinat und Käse","Entrup","2781210000001","0.99","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2740807/27073243_digital-image.png"
"Tartex Bio Feinkostsalat wie Geflügel vegan 165g","Tartex","4005514616408","3.49","165g (1 kg = 21,15 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7658053/41086279_digital-image.png"
"Harry Gersterbrot","Harry","2155600000009","2.29","1250g (1 kg = 1,83 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2960265/6612430_digital-image.png"
"Mövenpick Marmelade Aprikose weniger Zucker 220g","Mövenpick","4011800222710","1.99","220g (1 kg = 9,05 €)","Brot, Cerealien & Aufstriche","True","https://img.rewe-static.de/7745906/37167407_digital-image.png"
"Schwartau Extra Bittere Orange 340g","Schwartau","4011800841119","2.59","340g (1 kg = 7,62 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8653195/34183436_digital-image.png"
"Schär Panino Laugenbrötchen glutenfrei 100g","Schär","8008698026953","2.29","100g (1 kg = 22,90 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8358692/34314916_digital-image.png"
"Zentis Frucht Bruschetta Erdbeere Birne 200g","Zentis","4002575639452","2.79","200g (1 kg = 13,95 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8854622/37417148_digital-image.png"
"DeWi Back Streuselschnitte Johannisbeere","None","2726270000004","1.19","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8827212/36718847_digital-image.png"
"Harry Mehrkornbrötchen 80g","Harry","4009249018742","0.45","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/4147383/22199190_digital-image.png"
"Kartoffelbrötchen dunkel","None","2228620000004","0.49","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8933224/40803461_digital-image.png"
"Kartoffelbrötchen hell","None","2212780000004","0.49","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8934494/40797647_digital-image.png"
"Schulte's Vollkornbäckerei Kleiner Rosinenstuten 375g","None","4015174010119","1.89","375g (1 kg = 5,04 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1211370/28270304_digital-image.png"
"Bienenwirtschaft Meissen Imkerhonig Unser Bester Gebirgsblütenhonig cremig 500g","Bienenwirtschaft Meissen","4028712312101","5.49","500g (1 kg = 10,98 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1093622/1927540_digital-image.png"
"Brandt Zwieback Minis Schoko Vollkorn 115g","Brandt","4013752078742","1.39","115g","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8754758/36289883_digital-image.png"
"Freiberger Pizzasnack Sucuk","Freiberger","2122820000003","1.39","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7699519/39069429_digital-image.png"
"Nestlé Erdbeer Minis Cerealien mit Erdbeergeschmack und Vollkorn 375g","Nestlé","5900020011213","3.49","375g (1 kg = 9,31 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0453955/24052963_digital-image.png"
"Nestlé Fitness Dark Chocolate & Banana 330g","Nestlé","8445290416285","3.49","330g (1 kg = 10,58 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/9013480/39953607_digital-image.png"
"REWE Feine Welt Fruchtaufstrich Pflaume mit Zimt 250g","REWE Feine Welt","4337256264341","1.69","250g (1 kg = 6,76 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7893692/33646292_digital-image.png"
"Schwartau Extra Brombeere Konfitüre 340g","Schwartau","4011800840419","2.99","340g (1 kg = 8,79 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8231519/29412149_digital-image.png"
"Tartex Bio Feinkostsalat wie Hering vegan 165g","Tartex","4005514612905","3.49","165g (1 kg = 21,15 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8974595/41087075_digital-image.png"
"Wholey Bio Lucky Loops vegan 275g","Wholey","4260582961526","3.99","275g (1 kg = 14,51 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8947521/39495695_digital-image.png"
"Ergüllü Basilikumcreme 125g","Ergüllü","4042874020001","2.69","125g (1 kg = 21,52 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0725082/22452833_digital-image.png"
"Hig Kandiskuchen 350g","Hig","8710445021455","1.59","350g (1 kg = 4,54 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5899974/873590_digital-image.png"
"Langnese Flotte Biene Akazien- mit Frühlingsblütenhonig 250g","Langnese","4023300910301","4.99","250g (1 kg = 19,96 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/5081670/3044840_digital-image.png"
"Langnese Flotte Biene Fairtrade Blütenhonig aus Lateinamerika 250g","Langnese","4023300920805","3.49","250g (1 kg = 13,96 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7063926/27176982_digital-image.png"
"REWE frei von Pures Korn Brot glutenfrei 275g","REWE frei von","4337256671965","2.99","275g (1 kg = 10,87 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8966169/41226414_digital-image.png"
"Raw Bite Bio Riegel Vanilla Berries 50g","Rawbite","5712840020074","1.99","50g (1 kg = 39,80 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1941006/21123955_digital-image.png"
"Schär Cereal Bar glutenfrei 25g","Schär","8008698002193","0.99","25g (1 kg = 39,60 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/1108104/24050123_digital-image.png"
"St. Dalfour Fruchtaufstrich Ingwer & Orange 284g","St. Dalfour","3492390001038","3.69","284g (1 kg = 12,99 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/2702428/2426210_digital-image.png"
"Bonne Maman Rhabarber-Konfitüre 370g","Bonne Maman","3045320098044","3.29","370g (1 kg = 8,89 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/6242715/22685301_digital-image.png"
"Campo Verde demeter Bio Dinkelflakes 250g","Campo Verde","4045178000373","3.49","250g (1 kg = 13,96 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0494059/23485640_digital-image.png"
"Dr. Karg's Vollkorn-Knäckebrot Tomate-Mozzarella 200g","Dr. Karg's","4033634062621","2.69","200g (1 kg = 13,45 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0516811/2179780_digital-image.png"
"Dr. Oetker 4 Kleine Marzipankuchen 140g","Dr. Oetker","4000521030339","2.49","140g (1 kg = 17,79 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8898692/38461243_digital-image.png"
"Borchers Bio Kokos-Mus 200g","borchers fine food GmbH & Co. KG","4260175670545","3.99","200g (1 kg = 19,95 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8183225/37615870_digital-image.png"
"Harry Streuseltaler","Harry","4071800021607","1.19","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0906110/21042300_digital-image.png"
"Homann Brotaufstrich Lachs 175g","Homann","8710506084658","1.99","175g (1 kg = 11,37 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8765322/36085485_digital-image.png"
"KoRo Bio Cashewriegel Sauerkirsche 50g","KoRo","4260718299981","1.69","50g (1 kg = 33,80 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8830783/39641457_digital-image.png"
"Nabio Bio Kokos Tonka Aufstrich vegan 175g","Nabio","4013182020908","2.99","175g (1 kg = 17,09 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8774127/36786793_digital-image.png"
"Schär Choco Müsli glutenfrei 375g","Schär","8008698020128","3.99","375g (1 kg = 10,64 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7230696/33031755_digital-image.png"
"Seitenbacher Dinkelflakes Zuckerarm 500g","Seitenbacher","4008391212596","4.49","500g (1 kg = 8,98 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8082234/31505364_digital-image.png"
"DeWi Back Chickensticks 4 Cheese","None","2245840000003","0.99","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/7681692/39821269_digital-image.png"
"Dreyer Goldbiene 500g","Dreyer","4009265002404","4.99","500g (1 kg = 9,98 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/4935608/2530160_digital-image.png"
"Entrup Currywurst Snack Deluxe","Entrup","2298040000007","1.69","1 Stück","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8593030/35465532_digital-image.png"
"Grabower Schmalz-Plätzchen 175g","Grabower","4001453340046","1.29","175g (1 kg = 7,37 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/3281515/7387480_digital-image.png"
"Quick Bury Hot Dog Brötchen 250g, 4 Stück","None","4028491401058","2.09","250g (1 kg = 8,36 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/3331358/31153725_digital-image.png"
"Ruf Porridge Schoko Banane 65g","Ruf","4002809018602","0.89","65g (1 kg = 13,69 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8005182/33444470_digital-image.png"
"Schwartau Spezialitäten Wild Preiselbeeren 330g","Schwartau","4011800189426","3.59","330g (1 kg = 10,88 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/8443973/31408873_digital-image.png"
"Dr. Oetker Vitalis Knusper Plus Multifrucht 450g","Dr. Oetker","4000521004606","3.99","450g (1 kg = 8,87 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0687352/21292972_digital-image.png"
"Dreyer Akazienhonig 125g","Dreyer","4009265041403","2.49","125g (1 kg = 19,92 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0024039/7472890_digital-image.png"
"Harry Vollkorn Igel 600g","Harry","2155290000006","2.19","600g (1 kg = 3,65 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0554654/1739530_digital-image.png"
"Kölln Bio Multikorn-Flocken kernig 500g","Kölln","4000540000467","2.99","500g (1 kg = 5,98 €)","Brot, Cerealien & Aufstriche","False","https://img.rewe-static.de/0511390/23254717_digital-image.png"
"Mövenpick Weniger Zucker Schwarzkirsche 220g","Mövenpick","4011800222611","1.99","220g (1 kg = 9,05 €)","Brot, Cerealien & Aufstriche","True","https://img.rewe-static.de/7745913/37167423_digital-image.png"
